#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
    90,2.237884e-03,0.000000e+00,-1.223045e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.484085e-02,0.000000e+00
    91,2.262750e-03,0.000000e+00,-1.239645e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.300158e-02,0.000000e+00
    92,2.287615e-03,0.000000e+00,-1.276560e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.189160e-01,0.000000e+00
    93,2.312481e-03,0.000000e+00,-1.340265e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.810904e-01,0.000000e+00
    94,2.337346e-03,0.000000e+00,-1.420193e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.616033e-01,0.000000e+00
    95,2.362211e-03,0.000000e+00,-1.495262e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,5.723784e-02,0.000000e+00
    96,2.387077e-03,0.000000e+00,-1.556939e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-9.253790e-02,0.000000e+00
    97,2.411942e-03,0.000000e+00,-1.589178e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.195725e-01,0.000000e+00
    98,2.436808e-03,0.000000e+00,-1.577295e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-2.569789e-01,0.000000e+00
    99,2.461673e-03,0.000000e+00,-1.542905e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.719346e-01,0.000000e+00
   100,2.486538e-03,0.000000e+00,-1.499796e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.140064e-02,0.000000e+00
   101,2.511404e-03,0.000000e+00,-1.459055e-05,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.159993e-01,0.000000e+00
   102,2.536269e-03,0.000000e+00,-1.486049e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.435600e-01,0.000000e+00
   103,2.561134e-03,0.000000e+00,-1.603670e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,3.185088e-01,0.000000e+00
   104,2.586000e-03,0.000000e+00,-1.775186e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.304960e-01,0.000000e+00
   105,2.610865e-03,0.000000e+00,-2.013851e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.493117e-01,0.000000e+00
   106,2.635731e-03,0.000000e+00,-2.241255e-05,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.967398e-01,0.000000e+00
   107,2.660596e-03,0.000000e+00,-2.284215e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-4.848392e-01,0.000000e+00
   108,2.685461e-03,0.000000e+00,-2.139395e-05,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.455907e-01,0.000000e+00
