#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,       noise,     capping,         raw,     control
   211,    0.051115,    0.008271,    0.011321,   -0.030500,    0.000328,    0.000000,    0.000000,    0.000000,   -0.030172,   -0.030172
   212,    0.051357,    0.008271,    0.011409,   -0.031373,    0.000320,    0.000000,    0.000000,    0.000000,   -0.031053,   -0.031053
   213,    0.051599,    0.008271,    0.011489,   -0.032179,    0.000313,    0.000000,    0.000000,    0.000000,   -0.031866,   -0.031866
   214,    0.051842,    0.008271,    0.011553,   -0.032816,    0.000305,    0.000000,    0.000000,    0.000000,   -0.032512,   -0.032512
   215,    0.052084,    0.008271,    0.011609,   -0.033379,    0.000297,    0.000000,    0.000000,    0.000000,   -0.033082,   -0.033082
   216,    0.052326,    0.008271,    0.011665,   -0.033940,    0.000288,    0.000000,    0.000000,    0.000000,   -0.033652,   -0.033652
   217,    0.052568,    0.008271,    0.011713,   -0.034416,    0.000280,    0.000000,    0.000000,    0.000000,   -0.034136,   -0.034136
   218,    0.052811,    0.008271,    0.011747,   -0.034761,    0.000272,    0.000000,    0.000000,    0.000000,   -0.034490,   -0.034490
   219,    0.053053,    0.008271,    0.011785,   -0.035137,    0.000263,    0.000000,    0.000000,    0.000000,   -0.034874,   -0.034874
   220,    0.053295,    0.008271,    0.011819,   -0.035482,    0.000254,    0.000000,    0.000000,    0.000000,   -0.035227,   -0.035227
   221,    0.053537,    0.008271,    0.011839,   -0.035674,    0.000246,    0.000000,    0.000000,    0.000000,   -0.035429,   -0.035429
   222,    0.053780,    0.008271,    0.011850,   -0.035790,    0.000237,    0.000000,    0.000000,    0.000000,   -0.035553,   -0.035553
   223,    0.054022,    0.008271,    0.011852,   -0.035807,    0.000228,    0.000000,    0.000000,    0.000000,   -0.035579,   -0.035579
   224,    0.054264,    0.008271,    0.011846,   -0.035743,    0.000220,    0.000000,    0.000000,    0.000000,   -0.035523,   -0.035523
   225,    0.054506,    0.008271,    0.011815,   -0.035433,    0.000211,    0.000000,    0.000000,    0.000000,   -0.035222,   -0.035222
   226,    0.054749,    0.008271,    0.011756,   -0.034851,    0.000203,    0.000000,    0.000000,    0.000000,   -0.034648,   -0.034648
   227,    0.054991,    0.008271,    0.011698,   -0.034264,    0.000194,    0.000000,    0.000000,    0.000000,   -0.034070,   -0.034070
   228,    0.055233,    0.008271,    0.011652,   -0.033808,    0.000186,    0.000000,    0.000000,    0.000000,   -0.033622,   -0.033622
   229,    0.055475,    0.008271,    0.011634,   -0.033626,    0.000178,    0.000000,    0.000000,    0.000000,   -0.033447,   -0.033447
   230,    0.055718,    0.008271,    0.011605,   -0.033340,    0.000170,    0.000000,    0.000000,    0.000000,   -0.033170,   -0.033170
   231,    0.055960,    0.008271,    0.011522,   -0.032506,    0.000162,    0.000000,    0.000000,    0.000000,   -0.032344,   -0.032344
   232,    0.056202,    0.008271,    0.011395,   -0.031239,    0.000155,    0.000000,    0.000000,    0.000000,   -0.031084,   -0.031084
   233,    0.056444,    0.008271,    0.011255,   -0.029842,    0.000147,    0.000000,    0.000000,    0.000000,   -0.029694,   -0.029694
   234,    0.056687,    0.008271,    0.011133,   -0.028617,    0.000140,    0.000000,    0.000000,    0.000000,   -0.028476,   -0.028476
   235,    0.056929,    0.008271,    0.011026,   -0.027549,    0.000134,    0.000000,    0.000000,    0.000000,   -0.027415,   -0.027415
   236,    0.057171,    0.008271,    0.010949,   -0.026773,    0.000127,    0.000000,    0.000000,    0.000000,   -0.026645,   -0.026645
   237,    0.057413,    0.008271,    0.010874,   -0.026028,    0.000121,    0.000000,    0.000000,    0.000000,   -0.025907,   -0.025907
   238,    0.057656,    0.008271,    0.010762,   -0.024907,    0.000115,    0.000000,    0.000000,    0.000000,   -0.024792,   -0.024792
   239,    0.057898,    0.008271,    0.010638,   -0.023666,    0.000109,    0.000000,    0.000000,    0.000000,   -0.023557,   -0.023557
   240,    0.058140,    0.008271,    0.010522,   -0.022506,    0.000104,    0.000000,    0.000000,    0.000000,   -0.022402,   -0.022402
   241,    0.058382,    0.008271,    0.010423,   -0.021513,    0.000099,    0.000000,    0.000000,    0.000000,   -0.021415,   -0.021415
   242,    0.058625,    0.008271,   -0.010334,    0.186057,    0.000144,    0.000000,    0.000000,    0.000000,    0.186201,    0.186201
   243,    0.058867,    0.008271,   -0.010251,    0.185226,    0.000189,    0.000000,    0.000000,    0.000000,    0.185414,    0.185414
   244,    0.059109,    0.008271,   -0.010144,    0.184152,    0.000233,    0.000000,    0.000000,    0.000000,    0.184385,    0.184385
   245,    0.059351,    0.008271,   -0.010058,    0.183297,    0.000278,    0.000000,    0.000000,    0.000000,    0.183574,    0.183574
   246,    0.059594,    0.008271,   -0.010004,    0.182756,    0.000322,    0.000000,    0.000000,    0.000000,    0.183078,    0.183078
   247,    0.059836,    0.008271,   -0.009939,    0.182107,    0.000366,    0.000000,    0.000000,    0.000000,    0.182472,    0.182472
   248,    0.060078,    0.008271,   -0.009867,    0.181383,    0.000410,    0.000000,    0.000000,    0.000000,    0.181793,    0.181793
   249,    0.060320,    0.008271,   -0.009815,    0.180858,    0.000454,    0.000000,    0.000000,    0.000000,    0.181312,    0.181312
   250,    0.060563,    0.008271,   -0.009807,    0.180781,    0.000497,    0.000000,    0.000000,    0.000000,    0.181279,    0.181279
   251,    0.060805,    0.008271,   -0.009775,    0.180461,    0.000541,    0.000000,    0.000000,    0.000000,    0.181002,    0.181002
   252,    0.061047,    0.008271,   -0.009712,    0.179831,    0.000585,    0.000000,    0.000000,    0.000000,    0.180416,    0.180416
   253,    0.061289,    0.008271,   -0.009691,    0.179621,    0.000628,    0.000000,    0.000000,    0.000000,    0.180249,    0.180249
   254,    0.061532,    0.008271,   -0.009687,    0.179579,    0.000672,    0.000000,    0.000000,    0.000000,    0.180250,    0.180250
   255,    0.061774,    0.008271,   -0.009668,    0.179395,    0.000715,    0.000000,    0.000000,    0.000000,    0.180110,    0.180110
   256,    0.062016,    0.008271,   -0.009664,    0.179358,    0.000759,    0.000000,    0.000000,    0.000000,    0.180116,    0.180116
   257,    0.062258,    0.008271,   -0.009669,    0.179404,    0.000802,    0.000000,    0.000000,    0.000000,    0.180206,    0.180206
   258,    0.062501,    0.008271,   -0.009667,    0.179384,    0.000846,    0.000000,    0.000000,    0.000000,    0.180229,    0.180229
   259,    0.062743,    0.008271,   -0.009681,    0.179521,    0.000889,    0.000000,    0.000000,    0.000000,    0.180410,    0.180410
   260,    0.062985,    0.008271,   -0.009709,    0.179805,    0.000933,    0.000000,    0.000000,    0.000000,    0.180738,    0.180738
   261,    0.063227,    0.008271,   -0.009767,    0.180387,    0.000976,    0.000000,    0.000000,    0.000000,    0.181363,    0.181363
   262,    0.063470,    0.008271,   -0.009813,    0.180848,    0.001020,    0.000000,    0.000000,    0.000000,    0.181868,    0.181868
   263,    0.063712,    0.008271,   -0.009799,    0.180705,    0.001064,    0.000000,    0.000000,    0.000000,    0.181769,    0.181769
   264,    0.063954,    0.008271,   -0.009765,    0.180359,    0.001108,    0.000000,    0.000000,    0.000000,    0.181467,    0.181467
   265,    0.064196,    0.008271,   -0.009740,    0.180111,    0.001151,    0.000000,    0.000000,    0.000000,    0.181262,    0.181262
   266,    0.064439,    0.008271,   -0.009725,    0.179966,    0.001195,    0.000000,    0.000000,    0.000000,    0.181161,    0.181161
   267,    0.064681,    0.008271,   -0.009715,    0.179866,    0.001238,    0.000000,    0.000000,    0.000000,    0.181104,    0.181104
   268,    0.064923,    0.008271,   -0.009708,    0.179790,    0.001282,    0.000000,    0.000000,    0.000000,    0.181072,    0.181072
   269,    0.065165,    0.008271,   -0.009697,    0.179688,    0.001325,    0.000000,    0.000000,    0.000000,    0.181013,    0.181013
   270,    0.065408,    0.008271,   -0.009675,    0.179466,    0.001369,    0.000000,    0.000000,    0.000000,    0.180835,    0.180835
   271,    0.065650,    0.008271,   -0.009644,    0.179154,    0.001412,    0.000000,    0.000000,    0.000000,    0.180566,    0.180566
   272,    0.065892,    0.008271,   -0.009625,    0.178965,    0.001456,    0.000000,    0.000000,    0.000000,    0.180421,    0.180421
   273,    0.066134,    0.008271,   -0.009619,    0.178898,    0.001499,    0.000000,    0.000000,    0.000000,    0.180397,    0.180397
   274,    0.066377,    0.008271,   -0.009585,    0.178561,    0.001542,    0.000000,    0.000000,    0.000000,    0.180103,    0.180103
   275,    0.066619,    0.008271,   -0.009541,    0.178128,    0.001585,    0.000000,    0.000000,    0.000000,    0.179713,    0.179713
   276,    0.066861,    0.008271,   -0.009527,    0.177985,    0.001629,    0.000000,    0.000000,    0.000000,    0.179614,    0.179614
   277,    0.067103,    0.008271,   -0.009510,    0.177809,    0.001672,    0.000000,    0.000000,    0.000000,    0.179480,    0.179480
   278,    0.067346,    0.008271,   -0.009504,    0.177752,    0.001715,    0.000000,    0.000000,    0.000000,    0.179466,    0.179466
   279,    0.067588,    0.008271,   -0.009492,    0.177630,    0.001758,    0.000000,    0.000000,    0.000000,    0.179388,    0.179388
   280,    0.067830,    0.008271,   -0.009443,    0.177142,    0.001801,    0.000000,    0.000000,    0.000000,    0.178943,    0.178943
   281,    0.068072,    0.008271,   -0.009412,    0.176833,    0.001844,    0.000000,    0.000000,    0.000000,    0.178677,    0.178677
   282,    0.068315,    0.008271,   -0.009383,    0.176544,    0.001886,    0.000000,    0.000000,    0.000000,    0.178430,    0.178430
   283,    0.068557,    0.008271,   -0.009346,    0.176176,    0.001929,    0.000000,    0.000000,    0.000000,    0.178105,    0.178105
   284,    0.068799,    0.008271,   -0.009301,    0.175719,    0.001972,    0.000000,    0.000000,    0.000000,    0.177691,    0.177691
   285,    0.069041,    0.008271,   -0.009258,    0.175298,    0.002014,    0.000000,    0.000000,    0.000000,    0.177312,    0.177312
   286,    0.069284,    0.008271,    0.009278,   -0.010063,    0.002012,    0.000000,    0.000000,    0.000000,   -0.008052,   -0.008052
   287,    0.069526,    0.008271,    0.009291,   -0.010201,    0.002009,    0.000000,    0.000000,    0.000000,   -0.008191,   -0.008191
   288,    0.069768,    0.008271,    0.009281,   -0.010100,    0.002007,    0.000000,    0.000000,    0.000000,   -0.008093,   -0.008093
   289,    0.070010,    0.008271,    0.009279,   -0.010078,    0.002004,    0.000000,    0.000000,    0.000000,   -0.008074,   -0.008074
   290,    0.070253,    0.008271,    0.009262,   -0.009910,    0.002002,    0.000000,    0.000000,    0.000000,   -0.007908,   -0.007908
   291,    0.070495,    0.008271,    0.009292,   -0.010203,    0.001999,    0.000000,    0.000000,    0.000000,   -0.008203,   -0.008203
   292,    0.070737,    0.008271,    0.009383,   -0.011113,    0.001997,    0.000000,    0.000000,    0.000000,   -0.009116,   -0.009116
   293,    0.070979,    0.008271,    0.009477,   -0.012061,    0.001994,    0.000000,    0.000000,    0.000000,   -0.010067,   -0.010067
   294,    0.071222,    0.008271,    0.009587,   -0.013157,    0.001991,    0.000000,    0.000000,    0.000000,   -0.011166,   -0.011166
   295,    0.071464,    0.008271,    0.009669,   -0.013978,    0.001987,    0.000000,    0.000000,    0.000000,   -0.011991,   -0.011991
   296,    0.071706,    0.008271,    0.009741,   -0.014699,    0.001984,    0.000000,    0.000000,    0.000000,   -0.012716,   -0.012716
   297,    0.071948,    0.008271,    0.009888,   -0.016164,    0.001980,    0.000000,    0.000000,    0.000000,   -0.014184,   -0.014184
   298,    0.072191,    0.008271,    0.009961,   -0.016901,    0.001976,    0.000000,    0.000000,    0.000000,   -0.014926,   -0.014926
   299,    0.072433,    0.008271,    0.010053,   -0.017813,    0.001971,    0.000000,    0.000000,    0.000000,   -0.015841,   -0.015841
   300,    0.072675,    0.008271,    0.010153,   -0.018821,    0.001967,    0.000000,    0.000000,    0.000000,   -0.016854,   -0.016854
   301,    0.072917,    0.008271,    0.010243,   -0.019718,    0.001962,    0.000000,    0.000000,    0.000000,   -0.017756,   -0.017756
   302,    0.073160,    0.008271,    0.010339,   -0.020672,    0.001957,    0.000000,    0.000000,    0.000000,   -0.018715,   -0.018715
   303,    0.073402,    0.008271,    0.010421,   -0.021493,    0.001952,    0.000000,    0.000000,    0.000000,   -0.019541,   -0.019541
   304,    0.073644,    0.008271,    0.010524,   -0.022523,    0.001946,    0.000000,    0.000000,    0.000000,   -0.020577,   -0.020577
   305,    0.073886,    0.008271,    0.010643,   -0.023716,    0.001940,    0.000000,    0.000000,    0.000000,   -0.021775,   -0.021775
   306,    0.074129,    0.008271,    0.010742,   -0.024704,    0.001935,    0.000000,    0.000000,    0.000000,   -0.022769,   -0.022769
   307,    0.074371,    0.008271,    0.010873,   -0.026013,    0.001928,    0.000000,    0.000000,    0.000000,   -0.024085,   -0.024085
   308,    0.074613,    0.008271,    0.011016,   -0.027451,    0.001922,    0.000000,    0.000000,    0.000000,   -0.025530,   -0.025530
   309,    0.074855,    0.008271,    0.011144,   -0.028726,    0.001915,    0.000000,    0.000000,    0.000000,   -0.026812,   -0.026812
   310,    0.075098,    0.008271,    0.011243,   -0.029717,    0.001907,    0.000000,    0.000000,    0.000000,   -0.027810,   -0.027810
   311,    0.075340,    0.008271,    0.011289,   -0.030173,    0.001900,    0.000000,    0.000000,    0.000000,   -0.028273,   -0.028273
   312,    0.075582,    0.008271,    0.011365,   -0.030938,    0.001893,    0.000000,    0.000000,    0.000000,   -0.029045,   -0.029045
   313,    0.075824,    0.008271,    0.011454,   -0.031829,    0.001885,    0.000000,    0.000000,    0.000000,   -0.029944,   -0.029944
   314,    0.076067,    0.008271,    0.011538,   -0.032663,    0.001877,    0.000000,    0.000000,    0.000000,   -0.030786,   -0.030786
   315,    0.076309,    0.008271,    0.011582,   -0.033105,    0.001869,    0.000000,    0.000000,    0.000000,   -0.031236,   -0.031236
   316,    0.076551,    0.008271,    0.011594,   -0.033227,    0.001861,    0.000000,    0.000000,    0.000000,   -0.031366,   -0.031366
   317,    0.076793,    0.008271,    0.011679,   -0.034078,    0.001853,    0.000000,    0.000000,    0.000000,   -0.032225,   -0.032225
   318,    0.077036,    0.008271,    0.011782,   -0.035105,    0.001844,    0.000000,    0.000000,    0.000000,   -0.033261,   -0.033261
   319,    0.077278,    0.008271,    0.011820,   -0.035483,    0.001836,    0.000000,    0.000000,    0.000000,   -0.033648,   -0.033648
