#tstep,        time,  Ref. state,       state,    Pcontrol,    Icontrol,    Dcontrol,   D2control,       noise,     capping,         raw,     control
    82,3.707203e-03,0.000000e+00,1.915593e+04,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.148504e+00,0.000000e+00
    83,3.752412e-03,0.000000e+00,3.882878e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.709075e-01,0.000000e+00
    84,3.797622e-03,0.000000e+00,1.230949e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.315229e+00,0.000000e+00
    85,3.842832e-03,0.000000e+00,-2.919058e+04,0.000000e+00,-0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,-1.000000e+00,-9.153758e-01,0.000000e+00
    86,3.888042e-03,0.000000e+00,-3.868079e+04,0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,6.230740e-01,0.000000e+00
    87,3.933251e-03,0.000000e+00,3.675515e+02,-0.000000e+00,0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,1.000000e+00,1.471961e+00,0.000000e+00
    88,3.978461e-03,0.000000e+00,3.781247e+04,-0.000000e+00,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,1.000000e+00,5.924433e-01,0.000000e+00
    89,4.023671e-03,0.000000e+00,3.553781e+04,-0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.064711e+00,0.000000e+00
    90,4.068881e-03,0.000000e+00,-1.174587e+04,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.000000e+00,-1.581746e+00,0.000000e+00
    91,4.114091e-03,0.000000e+00,-4.351739e+04,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,-3.185914e-01,0.000000e+00
